event_id,weeks,req_room_type,size,L_slots,assigned_day,assigned_start_hour,room_id,room_campus
E:6U7I4SU9UD-00001_1,"15, 17, 19",No room required,6,1,Monday,9,,
E:BRQO26B1FX_1,11,General Teaching,180,1,Friday,13,,
E:SICRTNXQXI_1,11,General Teaching,180,1,Monday,16,,
E:BS7T4V6SAL_1,11,Laboratory,40,2,Wednesday,13,,
E:RWQ5XRW3BO_1,11,General Teaching,182,1,Monday,13,,
E:6361DVAYWH_1,11,General Teaching,10,1,Friday,12,,
E:ITCLVRKM2R_1,11,General Teaching,20,3,Wednesday,12,,
E:M31P3ZQVP6_1,11,Laboratory,20,2,Tuesday,10,,
E:RQUBJU2XVU_1,11,General Teaching,120,1,Tuesday,15,,
E:AROWC6GSXZ_1,11,Laboratory,32,2,Monday,16,,
E:XYG8MQKOOS_2,11,Computer Laboratory,40,1,Tuesday,15,,
E:QU1HCQODKC_1,11,Teaching Studio,20,2,Wednesday,14,,
E:FNK988H93X_1,11,Laboratory,40,1,Monday,17,,
E:CULX8NAN2H_1,11,Laboratory,40,1,Wednesday,16,,
E:XVKZGUPBLX_1,11,Laboratory,23,2,Thursday,10,,
E:HKVQB6BWKH_1,11,Laboratory,32,2,Thursday,10,,
E:JXF7BEQ1LF_1,11,No room required,202,1,Monday,9,,
E:IUJF2APYBT_1,11,Laboratory,65,2,Monday,9,,
E:AHZ2UQO51V_1,11,Teaching Studio,20,2,Wednesday,10,,
E:IRSB8RULAT_2,11,Computer Laboratory,24,1,Friday,15,,
E:Q66KMZ1ILR_1,11,Laboratory,60,2,Tuesday,15,,
E:4ZUWSUJIM1_1,11,General Teaching,65,1,Wednesday,17,,
E:1WV4578MPK_1,11,General Teaching,160,1,Tuesday,10,,
E:LMTG237RC6_1,11,General Teaching,65,1,Monday,10,,
E:AVKOB7D9JQ_1,11,Laboratory,60,2,Friday,12,,
E:CS2EJBE6QT_1,11,No room required,2,3,Monday,9,,
E:VQWLUE2243_1,"26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37",General Teaching,28,2,Monday,13,,
E:RIBNEYSELI_1,11,Laboratory,10,1,Tuesday,10,,
E:J7U2GGSCWU_1,11,Laboratory,40,2,Tuesday,9,,
E:2NP68ALHC1_1,11,General Teaching,20,3,Monday,12,,
E:CZSIXZR86B_1,"12, 14, 17",No room required,13,2,Monday,9,,
E:3CGRYK9WHO_1,11,Laboratory,88,2,Friday,10,,
E:K7LZ3JPIK5_1,11,Computer Laboratory,30,3,Monday,12,,
E:XA8UEPEDMT-00001_1,11,General Teaching,28,1,Monday,10,,
E:7XVHEW7HO6_1,11,Meeting Room,18,3,Thursday,11,,
E:Q4SBFW5A1C_1,11,General Teaching,88,1,Friday,12,,
E:DNUODBFI5E_1,"12, 14, 17",No room required,13,2,Monday,9,,
E:K7LZ3JPIK5_2,11,Computer Laboratory,30,3,Tuesday,13,,
E:JGOSJOVLMP_1,11,General Teaching,400,1,Monday,10,,
E:7A9NXXQU3Z-00001_1,"26, 28, 30, 32, 34, 36",No room required,6,1,Monday,9,,
E:JE2YM6GKEJ_1,11,General Teaching,22,3,Thursday,10,,
E:3E3VLN3PNY_1,11,General Teaching,230,2,Friday,11,,
E:ID8SX9RBCH_1,11,Laboratory,80,3,Wednesday,14,,
E:7ZLWR54QXK_1,11,Computer Laboratory,45,3,Tuesday,11,,
E:32MJ9H168X_1,11,General Teaching,21,2,Tuesday,9,,
E:O7GWKH8S8Y_1,11,General Teaching,30,1,Tuesday,17,,
E:VE938LBMNS_1,11,General Teaching,58,3,Monday,11,,
E:5DAVB5Q2RD_1,11,Computer Laboratory,45,3,Monday,9,,
E:TD2M9OT7WJ_1,11,Laboratory,21,1,Thursday,15,,
E:DXZI1WGUYD_1,11,General Teaching,15,3,Thursday,15,,
E:UGRLRDNKSY-00001_1,"26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37",General Teaching,14,2,Monday,9,,
E:R9K15SYXQF_1,"26, 28, 30, 32, 34, 36",No room required,6,2,Monday,9,,
E:6NRNMU5BSV_1,11,Laboratory,45,3,Friday,14,,
E:EN2GOH2G4Y_1,11,General Teaching,80,1,Monday,14,,
E:AVAG6O1HVO-00001_1,11,General Teaching,44,2,Wednesday,11,,
E:OKXBZ4V8EC-00001_1,11,General Teaching,12,2,Monday,12,,
E:X4OZG2DPN8_1,11,General Teaching,90,2,Wednesday,9,,
E:FS6HT8CE7Z_1,11,General Teaching,6,2,Tuesday,12,,
E:HVUHJG9Q9Y_1,11,General Teaching,25,1,Monday,17,,
E:BPK8XQ5393_1,11,General Teaching,6,2,Friday,15,,
E:V73XUPDW1Y_1,11,General Teaching,25,1,Monday,13,,
E:5NS7V2MQTN_1,"26, 27",General Teaching,15,1,Thursday,13,,
E:TLZYXFMLYJ_1,11,No room required,12,2,Monday,9,,
E:ULR93PY58I_1,11,Laboratory,6,1,Wednesday,13,,
E:QTSP6V237I_1,11,Laboratory,6,1,Wednesday,10,,
E:ITCHUE233U_1,11,Laboratory,4,3,Monday,13,,
E:5TSCJ9K47I_1,11,Laboratory,6,1,Monday,16,,
E:O3D9U96TVX-00001_1,"26, 27",General Teaching,15,1,Thursday,11,,
E:LOK5Q94J7E_1,11,Laboratory,6,1,Friday,10,,
E:T1U9ACDONU_1,11,Laboratory,6,3,Friday,13,,
E:CV4C3PQWLB_1,11,Laboratory,6,2,Thursday,14,,
E:6P5X5J41F3_1,11,Laboratory,4,3,Monday,12,,
E:FBV1OO58UJ-00001_1,"30, 31, 32, 33",General Teaching,16,1,Tuesday,17,,
E:TMKB16J152_1,11,Laboratory,4,3,Wednesday,11,,
E:O63AMO59OG_1,"10, 12, 14, 16, 18",No room required,6,2,Monday,9,,
E:DW5S4HJR8P-00001_1,11,Laboratory,14,3,Friday,14,,
E:HA35TXSY9B_1,11,Laboratory,6,1,Wednesday,14,,
E:CUFPMEFBF9_1,11,Laboratory,6,1,Tuesday,10,,
E:7D8GBHA3ZR_1,11,Laboratory,6,1,Wednesday,11,,
E:EOZFB728BN-00001_1,"10, 12, 14, 16, 18",No room required,6,1,Monday,9,,
E:7RS65T5W9H-00002_1,11,General Teaching,30,2,Wednesday,14,,
E:7MMW93VI5F_1,11,Laboratory,6,1,Friday,11,,
E:2RFDH5NDHP_1,11,Laboratory,6,1,Friday,13,,
E:M5AYLPMQI7_1,11,Laboratory,6,2,Monday,10,,
E:DTOOLS7ES8_1,11,Laboratory,6,1,Friday,15,,
E:GI2R1GAY8G_1,"11, 13, 15, 17, 19",No room required,6,2,Monday,9,,
E:QPL3VZADP3_1,11,Laboratory,25,5,Monday,9,,
E:KHVZOZMZHY_1,11,Laboratory,6,1,Thursday,12,,
E:53A8VVNEN9_1,11,Laboratory,6,2,Monday,13,,
E:2RZA3A9YPB_1,11,Laboratory,14,3,Tuesday,11,,
E:DVDXRVTLIL_1,11,Laboratory,6,1,Wednesday,10,,
E:EAVVV1L4FO_1,11,Laboratory,6,3,Wednesday,15,,
E:JSV4NPQN23_1,11,Laboratory,14,3,Tuesday,15,,
E:X6JBMBZN7C_1,11,Laboratory,6,1,Wednesday,11,,
E:PXBJAGMD26_1,"34, 38",No room required,18,1,Monday,9,,
E:K5U7UUNMGH_1,11,Laboratory,6,1,Friday,12,,
E:1G1PBXCP5C_1,11,Computer Laboratory,35,1,Tuesday,17,,
E:3B3OPTJ3D3_1,11,Laboratory,6,1,Monday,12,,
E:VO6LRS9HMX_1,11,Laboratory,6,1,Tuesday,13,,
E:3EV29DSXU2_1,11,Laboratory,6,1,Tuesday,13,,
E:KB5NCZ9RVB_1,11,Laboratory,6,1,Monday,10,,
E:F2U8D8T48H_1,11,Laboratory,4,3,Monday,15,,
E:W7JSHGHYGD_1,11,Laboratory,6,2,Thursday,11,,
E:9M8JYZ3ZVT_1,11,Laboratory,4,3,Tuesday,10,,
E:BFW6KAWO3R_1,11,Laboratory,6,1,Wednesday,16,,
E:MKMSFIG4XS_1,11,Laboratory,6,1,Monday,15,,
E:TO2ZZGC1XY_1,11,Laboratory,6,1,Tuesday,16,,
E:R43HBXJJWT_1,"28, 30, 31, 33, 34, 36",General Teaching,15,2,Monday,12,,
E:4UK5K4GU7R_1,11,Laboratory,6,3,Tuesday,11,,
E:XCZMIBOZ4A_1,11,Laboratory,6,1,Thursday,11,,
E:UZIRZTZS75_1,11,Laboratory,6,2,Friday,13,,
E:S34AX2V2TY_1,11,Laboratory,6,2,Friday,12,,
E:A72U1SRFYP_1,11,Laboratory,6,1,Thursday,15,,
E:BEG6QCWQ8C_1,11,Laboratory,6,1,Thursday,12,,
E:2EACYV79G5_1,11,Laboratory,6,2,Monday,14,,
E:DKTRV862XX_1,"10, 12, 15, 18",General Teaching,20,1,Wednesday,17,,
E:BR7T6L77MC_1,11,Laboratory,6,1,Thursday,11,,
E:1MHY48QM1M_1,11,Laboratory,4,3,Tuesday,9,,
E:UBAQS2KMLY_1,11,Laboratory,6,1,Wednesday,11,,
E:KZ7TE4SDR4_1,11,Laboratory,6,1,Thursday,10,,
E:6D7TM5F9V9_1,11,Laboratory,6,1,Friday,17,,
E:IC15JE9QFP_1,11,Laboratory,6,1,Monday,11,,
E:22KI1PUXFI-00001_1,"28, 30, 31, 33, 34, 36",General Teaching,15,2,Friday,14,,
E:ZFN6XNLYTB_1,11,Laboratory,6,2,Friday,10,,
E:DW5S4HJR8P_1,11,Laboratory,14,3,Tuesday,13,,
E:XMFTM5SEAW_1,11,Laboratory,21,2,Friday,13,,
E:S7QMR2XYHW_1,11,Laboratory,6,1,Wednesday,9,,
E:FKJTF8DJW8_1,11,Laboratory,14,3,Wednesday,10,,
E:CGTPFU9IHJ_1,11,Laboratory,6,1,Monday,11,,
E:TW6MR612P4_1,11,Laboratory,6,2,Wednesday,10,,
E:MJEDUHQXMB_1,11,Laboratory,24,3,Tuesday,13,,
E:BXLG3UYC7Z_1,11,No room required,12,4,Monday,9,,
E:CKCVJM7P1E-00001_1,"10, 12, 14, 16, 18",No room required,6,1,Monday,9,,
E:VNE8RRJC7G_1,"10, 11, 12, 13",No room required,70,1,Monday,9,,
E:AMIRYBF16C_1,"10, 14",No room required,48,1,Monday,9,,
E:KHNFDWH2MC_1,11,Laboratory,4,3,Tuesday,13,,
E:VQ31A53JWB_1,11,Laboratory,6,2,Wednesday,15,,
E:QUUNDSOIPY_1,11,Laboratory,6,1,Tuesday,17,,
E:22KI1PUXFI_1,"28, 30, 31, 33, 34, 36",General Teaching,15,2,Wednesday,13,,
E:XZ2VPFBC79_1,11,Laboratory,5,3,Tuesday,15,,
E:LW8HQXF8YZ_1,11,Laboratory,6,1,Monday,17,,
E:3YYAGJDGQB_1,11,Laboratory,6,1,Friday,12,,
E:CQ575ANN7O_1,11,Laboratory,14,3,Friday,14,,
E:7VSW8ZFTPS-00001_1,"28, 30, 31, 33, 34, 36",General Teaching,15,2,Monday,12,,
E:1HEL3YN98Z_1,11,Laboratory,6,1,Wednesday,12,,
E:9W81FQDGXW_1,11,Laboratory,6,1,Thursday,9,,
E:GDBBURB2ED_1,11,Computer Laboratory,20,3,Tuesday,10,,
E:R2DOZ6291P_1,11,No room required,41,3,Monday,9,,
E:3IB37U84O8_1,11,General Teaching,40,4,Tuesday,12,,
E:GJSB4TPWRV_1,11,No room required,44,5,Monday,9,,
E:S59WM9XB8G_2,11,Teaching Studio,40,2,Tuesday,16,,
E:AUJ3B47JLD_1,11,General Teaching,20,2,Tuesday,15,,
E:B6SNISR7Z1-00001_1,11,Computer Laboratory,60,2,Friday,12,,
E:Q2HE1XDPGM-00001_1,"26, 28, 30, 32, 34, 36",No room required,6,1,Monday,9,,
E:6HBXY4WMIX_1,30,Computer Laboratory,202,3,Friday,9,,
E:BNZPHRRSC6_1,11,Teaching Studio,40,3,Tuesday,13,,
E:UOLEMJBDMO-00002_2,27,Computer Laboratory,70,2,Tuesday,11,,
E:64HN6W9XRE-00027_1,11,General Teaching,6,3,Friday,13,,
E:5A1R3V4A8I_1,11,General Teaching,55,3,Friday,13,,
E:A371B27UQL-00001_1,11,General Teaching,45,8,Friday,9,,
E:64HN6W9XRE-00025_1,11,General Teaching,6,3,Monday,9,,
E:EUJBU7MUA4_1,"19, 21",No room required,18,1,Monday,9,,
E:64HN6W9XRE-00034_1,11,General Teaching,6,3,Wednesday,11,,
E:64HN6W9XRE-00030_1,11,General Teaching,6,3,Friday,15,,
E:64HN6W9XRE-00028_1,11,General Teaching,6,3,Thursday,10,,
E:5BXZ6AF45C-00006_1,11,General Teaching,52,3,Tuesday,10,,
E:9FDWPERVOA_1,11,General Teaching,12,2,Thursday,12,,
E:97ZK7TWWZG_1,11,General Teaching,128,2,Monday,15,,
E:T773HJTSCQ_1,11,General Teaching,89,2,Tuesday,9,,
E:5BXZ6AF45C-00005_1,11,General Teaching,52,3,Wednesday,15,,
E:G3H72JXT1H-00001_1,"11, 13, 15, 17, 19",No room required,6,1,Monday,9,,
E:64HN6W9XRE-00031_1,11,General Teaching,6,3,Wednesday,15,,
E:PAD3G3FONV_1,11,No room required,35,2,Monday,9,,
E:64HN6W9XRE-00032_1,11,General Teaching,6,3,Thursday,15,,
E:FIM7VZKJ8Q_1,"27, 28, 29, 30, 31, 32, 33, 34",General Teaching,20,1,Thursday,13,,
E:64HN6W9XRE-00029_1,11,General Teaching,6,3,Monday,12,,
E:LF2ZGMDHOZ_1,11,General Teaching,80,2,Thursday,9,,
E:A371B27UQL_1,11,General Teaching,45,8,Monday,10,,
E:OHZBSMWKUV_1,11,No room required,40,4,Monday,9,,
E:46DJUMQ13P_1,"26, 28, 30, 32, 34, 36",No room required,6,2,Monday,9,,
E:JU1PFSVM8J-00001_1,11,Teaching Lab,8,3,Thursday,14,,
E:BDOSON5FCE_1,"11, 13, 14, 15, 16, 17",General Teaching,15,2,Friday,11,,
E:PBPGPXR1L4_1,11,General Teaching,15,1,Wednesday,13,,
E:TGBXD2NBEU-00001_1,11,Teaching Lab,14,3,Thursday,14,,
E:64HN6W9XRE-00026_1,11,General Teaching,6,3,Tuesday,9,,
E:64HN6W9XRE-00033_1,11,General Teaching,6,3,Monday,15,,
E:IJCF5UH14A_1,11,General Teaching,55,3,Tuesday,12,,
E:FBVWHBWK94_1,11,Computer Laboratory,20,2,Friday,16,,
E:OVCW3KPBFL_1,11,Computer Laboratory,20,2,Thursday,11,,
E:U6E4WFXI69_1,11,Computer Laboratory,20,2,Tuesday,14,,
E:H7P996OARS_1,11,Computer Laboratory,20,2,Monday,10,,
E:6HBXY4WMIX_2,30,Computer Laboratory,202,3,Friday,9,,
E:8OOLIS11DD-00001-00001_1,11,Computer Laboratory,25,2,Thursday,10,,
E:M3KPWTH4FR_1,11,General Teaching,2,1,Friday,17,,
E:5LJC24SQ2E_1,11,General Teaching,2,2,Tuesday,10,,
E:16942JTIQW_1,11,General Teaching,2,1,Wednesday,13,,
E:96V664WE4K_1,11,General Teaching,2,1,Monday,14,,
E:88W75SJ5II_1,11,General Teaching,2,1,Thursday,12,,
E:BRYPZED43W_1,11,General Teaching,2,1,Tuesday,15,,
E:IWYNNMTCZL_1,11,General Teaching,14,1,Monday,12,,
E:SB7KWE673V_1,11,General Teaching,2,2,Monday,9,,
E:C93ELHX6BF_1,11,General Teaching,2,1,Wednesday,9,,
E:OMWMG681PK-00001_1,"10, 11, 12, 13, 14, 15, 16, 17, 18",General Teaching,14,2,Thursday,13,,
E:P8LFMN2PYI_1,11,General Teaching,2,1,Thursday,12,,
E:7LSK6KA2IH_1,11,General Teaching,2,1,Monday,10,,
E:LD4Y15AQJM_1,11,General Teaching,2,1,Tuesday,11,,
E:XTFYI14KFK_1,11,General Teaching,2,1,Wednesday,9,,
E:K7NNN6K8SM_1,11,General Teaching,2,1,Monday,10,,
E:H9ZGGYW22S_1,11,General Teaching,2,1,Tuesday,15,,
E:Y78Q4UI6II_1,11,General Teaching,2,1,Tuesday,10,,
E:6REA9POD7Q_1,11,General Teaching,2,1,Wednesday,12,,
E:1EVBN9H7CN_1,11,General Teaching,2,1,Tuesday,15,,
E:FXEQRQ6B36_1,11,General Teaching,2,2,Thursday,10,,
E:XDV81DVD7T_1,11,General Teaching,2,1,Tuesday,14,,
E:9GCV2SRD3S_1,11,General Teaching,2,1,Wednesday,16,,
E:PXRE3RB13N-00001_1,11,General Teaching,30,2,Thursday,10,,
E:75MF1H1OMY_1,11,General Teaching,140,1,Monday,13,,
E:HT1ETG9HZ9-00001_1,"27, 29, 31, 33, 35, 37",No room required,6,1,Monday,9,,
E:DH64X5PKRL_1,11,General Teaching,2,1,Tuesday,12,,
E:X1LAPN9749_1,11,General Teaching,2,1,Tuesday,9,,
E:4DR3GF6NI6_1,"10, 12, 14, 16, 18",No room required,6,2,Monday,9,,
E:O42HDHN73M_1,11,General Teaching,2,1,Tuesday,14,,
E:G4SDGVSYI5_1,11,General Teaching,2,1,Wednesday,12,,
E:WO8JSLHY2Z_1,11,General Teaching,2,1,Wednesday,9,,
E:KYMYQQDR5E_1,"26, 27, 29, 30, 31, 34, 35, 36, 37",General Teaching,14,2,Thursday,14,,
E:PLQTFAI82Z-00001_1,11,General Teaching,25,1,Tuesday,11,,
E:DRTKRBGJ16-00001_1,11,General Teaching,25,1,Wednesday,15,,
E:NAS95OZ7UT-00001_1,11,General Teaching,25,1,Friday,16,,
E:3X52N7JD2V-00001_1,29,Computer Laboratory,25,2,Monday,13,,
E:X8ZIYMUW8D_1,11,General Teaching,160,2,Wednesday,13,,
E:4OE1U6VOEH_1,11,General Teaching,30,2,Thursday,11,,
E:UHHK54BH4Q_1,11,General Teaching,31,2,Monday,12,,
E:12LPKJKLS7-00002_1,"10, 12, 16, 18",General Teaching,16,1,Tuesday,15,,
E:S5YUA1VOMS_1,11,General Teaching,15,1,Monday,15,,
E:LJ8M64DZM1_1,11,General Teaching,15,1,Friday,13,,
E:AZ4Q2D2GYN_1,11,General Teaching,18,2,Friday,14,,
E:HEHMB34JQJ_1,11,General Teaching,30,2,Friday,12,,
E:1AFNAGG55P_1,11,General Teaching,40,1,Friday,10,,
E:5W7UQBG2W2_1,11,General Teaching,20,2,Friday,14,,
E:C2QGUITFOJ-00001_1,"26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37",General Teaching,14,2,Friday,16,,
E:QZJNUAE79C_1,11,General Teaching,40,1,Thursday,9,,
E:19G1T327KS-00001_1,11,General Teaching,80,1,Tuesday,11,,
E:AQY7TD3HT7_1,"9, 11, 13, 15, 17",Teaching Studio,40,2,Tuesday,11,,
E:EO67ID1QTG-00001_1,11,General Teaching,25,1,Wednesday,13,,
E:1M11CNUVEP_1,11,General Teaching,10,1,Thursday,14,,
E:9D8ADRO6SU_1,11,General Teaching,28,3,Monday,11,,
E:EPN1KILEOS-00001_1,11,General Teaching,45,4,Tuesday,10,,
E:4MZWPOQB1J_1,11,General Teaching,35,2,Friday,15,,
E:MK1BLFWBV4_1,11,No room required,31,3,Monday,9,,
E:A7UKZX8NS1-00003_1,11,General Teaching,12,1,Friday,15,,
E:RXOGV72EH3_1,11,Laboratory,12,6,Friday,9,,
E:E71IT2B3UF_1,11,General Teaching,50,3,Monday,15,,
E:BLFTTRV9Z7_1,"27, 29, 31, 33, 35, 37",No room required,6,2,Monday,9,,
E:KSMSTR3ZUX_1,11,General Teaching,50,2,Thursday,13,,
E:O63AMO59OG-00001_1,"11, 13, 15, 17, 19",No room required,6,1,Monday,9,,
E:A7UKZX8NS1_1,11,General Teaching,12,1,Tuesday,15,,
E:ZKO1DHW24Q_1,11,General Teaching,10,1,Wednesday,16,,
E:A7UKZX8NS1-00002_1,11,General Teaching,12,1,Tuesday,15,,
E:ECTQR7Y8QF_1,"13, 14, 15, 16, 17, 18, 19",Computer Laboratory,6,1,Friday,14,,
E:V9E8JLBKZJ_1,11,Laboratory,60,2,Wednesday,16,,
E:AQY7TD3HT7_2,"9, 11, 13, 15, 17",General Teaching,40,2,Thursday,10,,
E:JF7KQL87LG_1,11,Laboratory,60,2,Friday,15,,
E:EF7EJK7J3U_1,11,General Teaching,50,3,Friday,11,,
E:VY6W6CPCR6_1,11,No room required,45,2,Monday,9,,
E:52RXTANWVS_1,11,General Teaching,10,1,Tuesday,15,,
E:TAQO249IQN-00002_1,11,General Teaching,25,3,Thursday,13,,
E:D6RZ9G7OOO-00002_1,11,No room required,30,2,Monday,9,,
E:186JXYBESV_1,11,Computer Laboratory,77,4,Monday,11,,
E:LMOHU8PSEG_1,11,General Teaching,13,8,Thursday,9,,
E:FFWW815SOL_1,11,General Teaching,10,1,Wednesday,11,,
E:FFQMOPKK4O_1,11,Teaching Lab,20,3,Friday,9,,
E:XGBZGVPPYE_1,11,General Teaching,50,3,Thursday,10,,
E:I662IQB8HA-00001_1,"10, 11, 13, 15, 17",General Teaching,15,2,Friday,10,,
E:ORNSW5BJBO_1,11,Computer Laboratory,42,3,Monday,14,,
E:O78Y8ZVCA4_1,11,Laboratory,60,2,Tuesday,12,,
E:Q8M7JWSU38_1,11,General Teaching,40,2,Thursday,9,,
E:GSQ5NPRJE9_1,11,Laboratory,30,3,Tuesday,15,,
E:HSSPMY4GRP_1,11,General Teaching,50,3,Tuesday,12,,
E:72A39II5BX_1,"27, 28, 29, 30, 31, 32, 33, 34",General Teaching,20,1,Friday,15,,
E:IBASCIQ8Q4-00002_1,16,General Teaching,10,2,Friday,13,,
E:6XJ4MYXVDJ_1,11,General Teaching,10,1,Friday,16,,
E:LR566LL2WQ_1,11,General Teaching,28,3,Friday,14,,
E:A7UKZX8NS1-00001-00001_1,11,General Teaching,12,1,Friday,15,,
E:GIS2QE62RG_1,11,Laboratory,60,2,Friday,13,,
E:A7UKZX8NS1-00001-00002_1,11,General Teaching,12,1,Wednesday,13,,
E:A7UKZX8NS1-00001_1,11,General Teaching,12,1,Wednesday,9,,
E:RAW4HZHUEN_1,11,General Teaching,35,3,Tuesday,11,,
E:WMDVF5XP9X_1,11,General Teaching,159,1,Tuesday,13,,
E:D1KIZ86EYA-00003_1,11,Computer Laboratory,20,2,Friday,16,,
E:MXQUIA3ANO-00002_1,11,General Teaching,60,1,Thursday,12,,
E:LC674ICSDO_1,11,General Teaching,35,2,Tuesday,13,,
E:BLFTTRV9Z7-00001_1,"26, 28, 30, 32, 34, 36",No room required,6,1,Monday,9,,
E:QGBZCLIL7M_1,11,General Teaching,35,3,Thursday,11,,
E:K3BI4VJ8FH_1,11,General Teaching,120,1,Wednesday,12,,
E:YSV73D12MZ_1,"10, 11, 13, 14, 15, 16, 17, 18, 19",General Teaching,12,1,Wednesday,13,,
E:PBPD1XFF75_1,11,General Teaching,60,1,Thursday,16,,
E:DYW9QDY31M_1,11,General Teaching,35,2,Wednesday,16,,
E:FY2I3UTNYO_1,11,General Teaching,36,1,Thursday,17,,
E:7O4CHAGQWO_1,11,General Teaching,40,2,Tuesday,15,,
E:9EYNQSFWB8_1,11,General Teaching,12,1,Monday,15,,
E:XCAQ81DI8E_1,11,General Teaching,150,1,Wednesday,9,,
E:1A5NN8QZFN_1,"27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,12,1,Monday,16,,
E:IDYHE1TMK5-00001_1,"28, 30, 31, 33, 34, 36",Teaching Studio,15,2,Wednesday,9,,
E:BDERR5OF91_1,12,General Teaching,30,2,Thursday,10,,
E:GO8VSHYHNE_1,12,General Teaching,35,1,Wednesday,16,,
E:3LA42H5CVT_1,12,General Teaching,30,9,Wednesday,9,,
E:2MI7BNJ2RH_1,12,Teaching Studio,30,2,Thursday,12,,
E:ACNV3CT6EC_1,12,General Teaching,55,3,Wednesday,12,,
E:BDERR5OF91_2,12,Teaching Studio,30,2,Wednesday,11,,
E:BA71KZSAJJ_1,12,General Teaching,15,1,Friday,12,,
E:UECDGKN2CY_1,12,General Teaching,40,2,Wednesday,11,,
E:H4INT3LMRP_1,12,General Teaching,120,1,Thursday,15,,
E:TBG44N75PV_1,12,Computer Laboratory,30,2,Friday,10,,
E:J2MAUQPLI3_1,"26, 27, 28, 30, 32, 33, 35, 36, 37",General Teaching,18,1,Thursday,11,,
E:A3PMP16LVS_1,12,General Teaching,30,2,Friday,14,,
E:HU9BEN8AZS_1,12,General Teaching,100,1,Friday,14,,
E:QUOAOHH45N_1,12,Computer Laboratory,30,2,Tuesday,16,,
E:KYNP8S9IPW_1,12,General Teaching,16,2,Friday,14,,
E:DFL4F5LWZW_1,12,General Teaching,16,2,Friday,9,,
E:RDGNZ3HC3F_1,"9, 10, 11, 12, 14, 15, 17",Computer Laboratory,60,1,Thursday,11,,
E:6KWVLVHEHO-00003_1,12,ECA Studio Space,16,7,Monday,9,,
E:X2LS1ADUXU_1,12,General Teaching,30,2,Friday,11,,
E:YBWIRPO2JJ-00002_1,12,ECA Specialist Space,35,7,Friday,11,,
E:E3SXYD5PVC_1,12,Computer Laboratory,14,3,Thursday,12,,
E:MAIQ3PXJEL_1,12,No room required,35,4,Monday,9,,
E:EOS9T39YNQ-00003_1,12,ECA Studio Space,16,3,Wednesday,15,,
E:NJXRSBNS5Q_1,12,No room required,40,2,Monday,9,,
E:6U8UBDK2T2_1,12,General Teaching,13,1,Monday,15,,
E:ORNWI3RD4V_1,"27, 28, 29, 30, 31, 32, 33, 34, 35, 36",General Teaching,14,2,Monday,13,,
E:OF31DZKNID_1,12,No room required,20,2,Monday,9,,
E:YW3ZIETUEF_1,12,No room required,15,7,Monday,9,,
E:AMQYBNIF9L-00013_1,"26, 28, 33",General Teaching,320,1,Tuesday,12,,
E:A8CZUU8MBM_1,12,ECA Studio Space,30,7,Tuesday,10,,
E:5YL4TKRXYP_1,12,General Teaching,20,2,Tuesday,11,,
E:LZHRN7CF5S_1,12,Teaching Studio,20,2,Wednesday,16,,
E:K2FGA84SR9_1,12,No room required,60,2,Monday,9,,
E:5TSKUS2GRZ_1,12,ECA Studio Space,17,4,Tuesday,10,,
E:N7PL39OYUN_1,12,ECA Specialist Space,20,4,Thursday,10,,
E:6KWVLVHEHO-00005_1,12,ECA Studio Space,16,3,Tuesday,9,,
E:EOS9T39YNQ_1,12,ECA Studio Space,16,7,Tuesday,11,,
E:RQJKZQL71H_1,12,No room required,60,2,Monday,9,,
E:68TT9X3TRE_1,12,General Teaching,50,2,Thursday,16,,
E:3MPGD4UJNJ_1,12,General Teaching,30,2,Friday,14,,
E:Y1J5GKU946_1,12,General Teaching,100,1,Friday,15,,
E:YBWIRPO2JJ-00002_2,12,ECA Specialist Space,35,7,Friday,10,,
E:V7RZ35EYR4_1,12,General Teaching,20,1,Wednesday,9,,
E:EULURIPSAX_1,12,No room required,24,3,Monday,9,,
E:QPRL4QIUHL_1,12,General Teaching,25,4,Monday,12,,
E:8QWNXZ6EJT_1,12,No room required,6,3,Monday,9,,
E:6QSIIEW1UW_1,12,General Teaching,20,2,Friday,16,,
E:MYTUP7LW5Y_1,12,General Teaching,10,4,Monday,13,,
E:ORGXSKWHJ9_1,12,ECA Studio Space,50,2,Wednesday,12,,
E:M8LJF6G9IN_1,12,No room required,18,7,Monday,9,,
E:A8CZUU8MBM-00002_1,12,ECA Studio Space,30,3,Tuesday,9,,
E:TKZEYI6WIY-00001_1,12,Computer Laboratory,10,8,Thursday,10,,
E:FFWE5PP276-00001_1,12,ECA Specialist Space,24,2,Thursday,10,,
E:G2W5JHFK5G_1,"12, 14, 17",No room required,13,2,Monday,9,,
E:3CLUF2UOYX-00001_1,12,General Teaching,14,1,Thursday,15,,
E:DOCUR1F3Y3-00001_1,12,ECA Specialist Space,100,4,Monday,9,,
E:X291HNMCFP-00001_1,12,ECA Specialist Space,6,3,Wednesday,11,,
E:VTRXMTW6PP-00001_1,"10, 11, 13, 15, 17",Teaching Studio,15,2,Thursday,9,,
