event_id,weeks,req_room_type,size,L_slots,assigned_day,assigned_start_hour,room_id,room_campus
E:5U5OOUJTY8,16,Laboratory,12,1,Wednesday,9,,
E:3ND2JN28XA-00002,16,General Teaching,72,3,Monday,10,,
E:2RINJ7KFV8-00002,"10, 11",General Teaching,90,1,Friday,13,,
E:MRW8S98JBG-00001,16,General Teaching,60,1,Tuesday,14,,
E:9FN5XUYEGK,16,Laboratory,6,3,Friday,12,,
E:C1ENTVBXCD,16,Laboratory,12,1,Wednesday,9,,
E:8N6NTZ3DWT,16,Laboratory,12,1,Wednesday,11,,
E:5URM5FK2RG_3,"10, 14",Computer Laboratory,13,4,Tuesday,13,,
E:CK84IBNAWP,16,Laboratory,12,3,Thursday,12,,
E:3NVKSOH5DR,16,Laboratory,12,1,Tuesday,16,,
E:WSLLBHXH81_1,"27, 28",Gym,40,3,Monday,11,,
E:S8NYNE2F9Y,16,Laboratory,12,1,Friday,11,,
E:LO5HP9H5OY,16,Laboratory,12,3,Wednesday,11,,
E:3YC7U8EI9F,16,Laboratory,12,1,Monday,14,,
E:8ZZZVNB7VN,16,Laboratory,12,1,Thursday,12,,
E:ITCV2X89N9,16,Laboratory,12,1,Wednesday,10,,
E:SEYSBMNFF4,16,Laboratory,4,3,Thursday,10,,
E:OIIU8UFMGE,16,Laboratory,12,1,Friday,9,,
E:3FCXPSNVZQ,"26, 27",General Teaching,25,2,Thursday,11,,
E:VF5IK1JKT7,"9, 16",Gym,35,3,Wednesday,12,,
E:YPJ2XM8BPZ,"32, 33",General Teaching,30,2,Monday,10,,
E:XLB9KQM26M,16,General Teaching,70,3,Friday,11,,
E:JXUGC28W1G,16,Laboratory,12,1,Tuesday,15,,
E:YFN6Y6Y1YS,"27, 33",Computer Laboratory,25,1,Friday,10,,
E:JPOH95GJOT-00003,"35, 36",Gym,28,2,Tuesday,15,,
E:7G5841QSNA-00001,16,Teaching Studio,72,3,Monday,15,,
E:A4LW2XBIH3,16,Laboratory,12,1,Tuesday,11,,
E:IMXMOJ9Q92,16,Laboratory,24,3,Wednesday,10,,
E:B2ZPA6WG8N,"14, 17",General Teaching,55,2,Thursday,15,,
E:4JAE43RJB9,16,Laboratory,14,3,Friday,14,,
E:D6Z2EHGE8Z,16,Laboratory,14,3,Friday,9,,
E:HHZAGAYHQF,"11, 12",General Teaching,20,2,Friday,13,,
E:3SXQXSW92N-00001,"26, 27",General Teaching,20,2,Thursday,11,,
E:WQPCERNXPY,16,Laboratory,4,3,Tuesday,13,,
E:9JJIV7M7HV,16,Laboratory,12,1,Friday,17,,
E:5E3OI9XHLW,"28, 30",No room required,28,1,Monday,9,,
E:5MGE8LJU29,16,Laboratory,12,1,Friday,12,,
E:9WV2T9JHM7,16,Laboratory,14,3,Monday,14,,
E:H67ZNWOGWZ-00001,"25, 26",General Teaching,30,2,Thursday,12,,
E:J73KGWQXD4,"27, 28",General Teaching,20,2,Friday,11,,
E:XKTMP94CE4-00001,16,Laboratory,25,5,Monday,10,,
E:IPRL7SKNAD,"10, 11",General Teaching,25,2,Thursday,11,,
E:SCRCDXNIGA,16,Laboratory,12,1,Friday,12,,
E:IKEX5U443C,"26, 27",General Teaching,25,2,Monday,13,,
E:QTIAXYRJKS,"9, 10",General Teaching,60,2,Wednesday,14,,
E:T5KTONR6Y8,16,Laboratory,12,3,Friday,13,,
E:QLTLQU98EV-00001,"26, 27",General Teaching,20,2,Thursday,11,,
E:53XJNSNT8Y,16,Laboratory,12,1,Wednesday,17,,
E:6U9MMNRW8E,"26, 27",General Teaching,20,2,Thursday,11,,
E:SQCMY9NCST,16,Laboratory,4,3,Monday,15,,
E:V46T6C253Z,16,Laboratory,6,3,Tuesday,15,,
E:8A6X9AUKPD,16,Laboratory,12,1,Tuesday,14,,
E:EYDSNTSLJF,"11, 12",General Teaching,25,2,Friday,13,,
E:NQZLGHLVQV,37,General Teaching,80,2,Monday,9,,
E:3M92KJAQOH,16,Laboratory,6,3,Thursday,12,,
E:C5G7OYU28D,"26, 27",General Teaching,25,2,Thursday,11,,
E:2UQMDHTRNV,16,Laboratory,12,1,Tuesday,13,,
E:8ZQPISGO4W,"11, 12",General Teaching,20,2,Friday,13,,
E:2ZGW1DSG6E,"9, 10",General Teaching,125,1,Monday,11,,
E:FRKCBI4R5Y,16,Laboratory,12,1,Monday,16,,
E:2N2J2XOV9O-00002,16,Computer Laboratory,15,2,Monday,9,,
E:5RMECOH17P,"16, 18",General Teaching,20,3,Tuesday,13,,
E:6OHY8WTUDV,"26, 27",General Teaching,150,1,Tuesday,13,,
E:92CF9N1MIF,"26, 27",General Teaching,25,2,Thursday,11,,
E:WSP3HWKDGE,16,General Teaching,30,3,Friday,10,,
E:YSPEEWDRB8,16,General Teaching,30,3,Wednesday,9,,
E:FJL4ES9QDZ,16,General Teaching,20,2,Friday,14,,
E:R2ISUXRX39,16,Computer Laboratory,30,3,Monday,9,,
E:Y7Y9LGU46C-00001,16,Computer Laboratory,20,1,Monday,9,,
E:SP2G1YEE3B,"26, 27",General Teaching,20,2,Thursday,11,,
E:83TTB8VBG6-00002,16,General Teaching,40,8,Wednesday,9,,
E:4JLSQSOVRI,16,General Teaching,43,2,Thursday,15,,
E:BDTG8J5F8F,"9, 10",General Teaching,30,3,Monday,15,,
E:Z3775U3YC7,"10, 11",No room required,25,2,Monday,9,,
E:6TYHEB5DVH,"26, 27",General Teaching,40,2,Monday,12,,
E:83TTB8VBG6,16,General Teaching,40,8,Monday,10,,
E:2NW35LFQYI,"9, 10",General Teaching,17,1,Monday,13,,
E:83TTB8VBG6-00004,16,General Teaching,40,8,Thursday,9,,
E:2XSU67HKMN,16,General Teaching,95,3,Monday,11,,
E:DTVMO5GQ1Z,16,General Teaching,45,1,Tuesday,12,,
E:83TTB8VBG6-00003,16,General Teaching,40,8,Wednesday,10,,
E:YVCX27JLRU,16,General Teaching,36,2,Friday,11,,
E:7G8MSXDFYU,16,Teaching Lab,14,3,Monday,9,,
E:EWCDQBHWPI,16,No room required,13,3,Monday,9,,
E:YERKQ8PUVL-00001,16,General Teaching,40,2,Thursday,14,,
E:I8YC37W4A5-00001_2,"28, 29",Gym,100,2,Friday,15,,
E:SKJUAFX893-00005,"10, 11",No room required,25,2,Monday,9,,
E:M7PJNDF3DQ,"10, 11",General Teaching,15,2,Tuesday,11,,
E:83TTB8VBG6-00001,16,General Teaching,40,8,Thursday,10,,
E:XK1UHWTNIR,"9, 11",General Teaching,40,1,Friday,17,,
E:EPFZDC69PM,"11, 12",General Teaching,20,2,Friday,13,,
E:3DPLO2W9GB,16,No room required,8,3,Monday,9,,
E:MWM7JYNL9J-00003,16,Laboratory,25,2,Tuesday,16,,
E:MWM7JYNL9J-00004,16,No room required,25,2,Monday,9,,
E:L95YH4FN3I-00007,"27, 28",General Teaching,10,1,Friday,13,,
E:37AC3M8OYX,16,No room required,27,1,Monday,9,,
E:QDN6DICJWR,"27, 28",Gym,32,1,Tuesday,15,,
E:ZVC11SWKJ8-00001,16,General Teaching,15,1,Tuesday,11,,
E:MWM7JYNL9J-00006,16,No room required,25,1,Monday,9,,
E:AHSU6RWMHL,16,General Teaching,28,2,Friday,16,,
E:6L52SQTPON,16,General Teaching,40,2,Monday,9,,
E:WTWPEH73PQ,16,General Teaching,145,5,Wednesday,9,,
E:YCWC48KFAX,16,General Teaching,20,2,Tuesday,16,,
E:XPVSNZYV8Y_1,16,General Teaching,0,2,Thursday,11,,
E:ZY9LC9TQZ4,"5, 6",Music Studio,12,6,Monday,11,,
E:XPVSNZYV8Y_2,16,General Teaching,0,2,Thursday,11,,
E:97RHDBMLTI,16,General Teaching,14,1,Friday,14,,
E:CJJPH4U99N,"10, 11",General Teaching,25,2,Thursday,11,,
E:HUI11MGU4S,16,General Teaching,299,1,Thursday,9,,
E:VNGQ73YLK6,16,General Teaching,70,3,Friday,10,,
E:PXRE3RB13N-00003,16,General Teaching,28,2,Friday,14,,
E:J11H43IEC4,16,General Teaching,140,2,Friday,9,,
E:44ONFQWNX1,"26, 27",General Teaching,25,2,Thursday,11,,
E:RXL2ZUNN6P,"10, 11",General Teaching,25,2,Wednesday,11,,
E:95RVH46ZIZ-00015,"32, 33",Gym,25,2,Thursday,13,,
E:N9Z2YHAIQU,16,General Teaching,140,2,Tuesday,9,,
E:5UZHYIHY6C,16,General Teaching,299,1,Friday,12,,
E:XPYIFDAOVM,16,General Teaching,20,2,Thursday,15,,
E:QKVK16R4OF,"9, 10",General Teaching,15,2,Wednesday,13,,
E:6Z4SIB5LWT-00004,"16, 17",No room required,120,8,Monday,9,,
E:95RVH46ZIZ,"10, 11",No room required,25,2,Monday,9,,
E:OTLV9573DT,"27, 28",General Teaching,56,2,Monday,9,,
E:M2C8XCP1ME,16,General Teaching,12,1,Wednesday,10,,
E:B8URGJOVII,16,General Teaching,142,1,Thursday,17,,
E:YQ3NFPI1W9,"10, 11",General Teaching,35,3,Monday,15,,
E:GHY6MQPKCA,16,General Teaching,30,2,Friday,16,,
E:53T5YMTVAO,16,General Teaching,10,1,Thursday,9,,
E:X3P3PO1PKH,16,No room required,15,2,Monday,9,,
E:WPF1AQYBEZ,"16, 17",General Teaching,18,1,Friday,13,,
E:5YC9J1R2TY,16,Computer Laboratory,40,2,Monday,9,,
E:6KLILWCCB9,16,General Teaching,35,2,Friday,12,,
E:FIC9HC4VCI,16,General Teaching,10,1,Tuesday,14,,
E:NAEJH3ZNIB-00004,"9, 11",General Teaching,30,2,Wednesday,13,,
E:TQGPUS4ETA,"9, 10",General Teaching,55,2,Wednesday,12,,
E:X55BFEKLSI-00002,16,General Teaching,45,4,Friday,13,,
E:SS95Z8GLGR,"9, 10",General Teaching,28,2,Wednesday,15,,
E:1AAOVIFEDM,"9, 10",General Teaching,24,2,Friday,16,,
E:IC4A6K7V27,"26, 27",General Teaching,15,2,Thursday,11,,
E:31T1YIU9U6,"16, 17",General Teaching,18,2,Wednesday,12,,
E:D6RZ9G7OOO-00007,16,General Teaching,30,2,Monday,12,,
E:YC3O5KRX38-00009,"27, 30",No room required,90,4,Monday,9,,
E:XQKLO379IR,16,General Teaching,10,1,Tuesday,13,,
E:6FE6TUGPCM-00006,"27, 36",General Teaching,30,2,Friday,14,,
E:MUE1NGNM9C,16,General Teaching,20,3,Thursday,9,,
E:TAQO249IQN-00006,16,General Teaching,25,3,Thursday,15,,
E:F8SMZNAQ5H,"11, 12",General Teaching,20,2,Friday,13,,
E:28GM1JAICP,"5, 6",Music Studio,16,6,Monday,11,,
E:WZ555336VF,16,No room required,15,2,Monday,9,,
E:AKPWKUKMD1,16,Computer Laboratory,40,2,Monday,9,,
E:MK2QV8F7DF,16,General Teaching,10,1,Tuesday,16,,
E:E6QMA2NAVF,16,General Teaching,10,1,Monday,9,,
E:AIJUHKJQRS-00001,"27, 28",Gym,28,2,Monday,11,,
E:6NCBHXM8FW,16,No room required,10,1,Monday,9,,
E:VMDVU2RU8D,16,General Teaching,77,3,Thursday,14,,
E:75CBUX7HNW-00003,"26, 27",General Teaching,28,2,Thursday,11,,
E:7SP6S8ER7S,16,General Teaching,10,1,Friday,14,,
E:FH868H761X,16,General Teaching,30,3,Tuesday,15,,
E:LBLJB2QOTK,"17, 19",General Teaching,24,4,Wednesday,9,,
E:MOJYA6FOQZ,16,General Teaching,50,2,Thursday,14,,
E:AMLRIV5TQG,16,General Teaching,10,1,Thursday,17,,
E:VMDVU2RU8D-00003,16,General Teaching,77,1,Wednesday,14,,
E:9268GGU8YJ,"31, 32",General Teaching,40,2,Monday,10,,
E:Y34XX1VHGY,16,General Teaching,40,4,Thursday,14,,
E:NPJVVOTDAJ,"26, 27",General Teaching,20,2,Thursday,11,,
E:7BPBH4SZBL,"9, 10",General Teaching,20,1,Thursday,10,,
E:CAG7TRQIYJ,16,General Teaching,28,3,Monday,15,,
E:2U9BIFSQHF,16,General Teaching,10,1,Tuesday,13,,
E:BP7CQQTZEB,16,General Teaching,28,3,Tuesday,15,,
E:UNBCT5WAE8,"17, 18",General Teaching,180,2,Wednesday,14,,
E:L6W82W4VWT,16,General Teaching,10,1,Monday,9,,
E:Z3775U3YC7-00015,"32, 33",No room required,25,2,Monday,9,,
E:IQYC27N7ME,16,General Teaching,25,4,Tuesday,11,,
E:3BMHATKJN3,16,General Teaching,15,2,Wednesday,15,,
E:VQDPTTYV3B,16,Teaching Studio,15,2,Tuesday,16,,
E:ICFMW3COMC,16,Computer Laboratory,70,2,Monday,9,,
E:G7KK8JPQVX,16,General Teaching,50,2,Thursday,16,,
E:JEDXHD11J2,16,General Teaching,48,2,Thursday,11,,
E:O1DBSGCAH5,"11, 17",General Teaching,90,1,Wednesday,15,,
E:Y5DIR6OQ7P,16,General Teaching,30,1,Wednesday,10,,
E:HIVMIKSXZX,16,Teaching Studio,45,2,Tuesday,13,,
E:DLAURWPCLU,16,General Teaching,45,3,Wednesday,9,,
E:2MV94KYFQZ,17,General Teaching,33,2,Monday,9,,
E:FH44E6PJ6G,17,General Teaching,15,1,Monday,9,,
E:AVTE9VYDGT,17,General Teaching,60,2,Monday,9,,
E:UHT4LHIY5U,17,General Teaching,25,2,Monday,9,,
E:DJQTZAI22F,"11, 12",General Teaching,25,2,Friday,13,,
E:1QPA7LAYVM,"10, 15",General Teaching,148,2,Wednesday,11,,
E:SKJUAFX893-00001,"10, 11",Gym,25,2,Thursday,12,,
E:8558L66HCY,17,General Teaching,80,2,Monday,9,,
E:9TM57NA3JC,17,General Teaching,32,2,Monday,9,,
E:SH4TYZEDT4,"12, 13",General Teaching,55,1,Tuesday,14,,
E:6O4XFLRTWY_2,"11, 12",Gym,100,2,Tuesday,9,,
E:6M37GSUIJ3,17,General Teaching,120,2,Monday,9,,
E:O6IMK2HP2H,"9, 10",General Teaching,85,2,Friday,14,,
E:MDM83E58KU,17,No room required,85,1,Monday,9,,
E:YDTMR44JZS,"27, 28",General Teaching,37,2,Friday,14,,
E:HHQC6HKEXH,17,General Teaching,85,3,Monday,9,,
E:DB171MFMK1-00001,17,General Teaching,350,2,Monday,9,,
E:L95YH4FN3I-00021,"30, 32",No room required,10,1,Monday,9,,
E:JQ5B8OMPP2,"10, 11",General Teaching,20,2,Wednesday,11,,
E:X2JFBZ24C5,"9, 10",General Teaching,6,1,Thursday,11,,
E:IULXID5NUM-00006,17,No room required,14,2,Monday,9,,
E:Y9OJTGEGUA-00001,17,ECA Specialist Space,50,4,Monday,9,,
E:J6MDDJGB43_1,17,ECA Studio Space,100,8,Monday,9,,
E:IULXID5NUM-00002,17,No room required,14,2,Monday,9,,
E:J6MDDJGB43_2,17,ECA Studio Space,100,8,Monday,9,,
E:HWWSJUSYUA,17,General Teaching,300,1,Monday,9,,
E:6YDMI8EQWZ,"26, 27",General Teaching,20,2,Thursday,11,,
E:XSPTOI78NO,"11, 12",General Teaching,20,2,Friday,13,,
E:JDTPPPVUDO,"9, 14",General Teaching,14,1,Wednesday,17,,
E:ZPO94GP8ZQ,17,General Teaching,15,4,Monday,9,,
E:ONRRN58DQH,17,ECA Specialist Space,45,9,Monday,9,,
E:SBHAAXW7A5,17,General Teaching,15,4,Monday,9,,
E:1MX9MTS5X8,17,General Teaching,25,4,Monday,9,,
E:Z3775U3YC7-00014,"32, 33",Gym,25,2,Thursday,11,,
E:RMP9KWX98Q,17,General Teaching,100,1,Monday,9,,
E:J6MDDJGB43_3,17,ECA Studio Space,100,8,Monday,9,,
E:AC964SLJFZ,"10, 11",General Teaching,25,2,Wednesday,11,,
E:O1JVBPMB5W,17,General Teaching,15,4,Monday,9,,
E:VBKJ5QFD6T,17,General Teaching,20,2,Monday,9,,
E:JOWRF6MGSQ,"26, 27",General Teaching,25,2,Thursday,11,,
E:2ELGXO936G,17,General Teaching,14,4,Monday,9,,
E:IRXZ74MYYE,17,General Teaching,15,4,Monday,9,,
E:APTJWHZ4GA,"10, 12",General Teaching,20,1,Wednesday,14,,
E:CBJJU1VEFI,17,ECA Studio Space,45,9,Monday,9,,
E:F4BEGFHCTM,17,Computer Laboratory,13,3,Monday,9,,
E:CGM692TQKS,17,General Teaching,15,4,Monday,9,,
E:ISI2OPXLTQ,17,General Teaching,24,2,Monday,9,,
E:J6MDDJGB43_4,17,ECA Studio Space,100,8,Monday,9,,
E:J6MDDJGB43_5,17,ECA Studio Space,100,8,Monday,9,,
E:J6MDDJGB43_6,17,ECA Studio Space,100,8,Monday,9,,
E:JBNY611AE8,"9, 10",General Teaching,25,2,Friday,10,,
E:1XBDIN9SDF,17,General Teaching,40,1,Monday,9,,
E:V9ZD2C6AEN-00002,"5, 6",Maths Studio,15,2,Monday,16,,
E:5EJGT3JGJG,"9, 10",General Teaching,20,1,Wednesday,15,,
E:P2E8SOIJ8T,"26, 27",General Teaching,25,2,Tuesday,10,,
E:B5VSIZTBPM,"10, 11",General Teaching,15,2,Wednesday,11,,
E:WSLLBHXH81_2,"27, 28",General Teaching,40,3,Friday,13,,
E:ZVRD2SRODB,"9, 10",General Teaching,17,1,Tuesday,9,,
E:8CAXWOJFFH,17,General Teaching,8,2,Monday,9,,
E:ISAC4ARU63,17,No room required,40,4,Monday,9,,
E:RAJ6MXC4TW,17,Computer Laboratory,14,3,Monday,9,,
E:OLPQ11XUXH,17,General Teaching,15,4,Monday,9,,
E:L95YH4FN3I-00006,"27, 28",General Teaching,10,1,Friday,16,,
E:8JRUEZQWH1,17,General Teaching,50,2,Monday,9,,
E:J6MDDJGB43_7,17,ECA Studio Space,100,8,Monday,9,,
E:J6MDDJGB43_8,17,ECA Studio Space,100,8,Monday,9,,
E:GOQAEXSE7O,"10, 11",General Teaching,25,2,Wednesday,11,,
E:6MWOXEYKJ3,"10, 11",General Teaching,25,2,Wednesday,11,,
E:92CF9N1MIF-00002,"29, 30",General Teaching,25,2,Monday,10,,
E:HZXGERBIUW,17,ECA Studio Space,40,4,Monday,9,,
E:O41OI4ZGR6,"9, 10",General Teaching,40,2,Wednesday,15,,
E:J6MDDJGB43_9,17,ECA Specialist Space,100,8,Monday,9,,
E:IKYJ9XNETO,"9, 10",General Teaching,15,1,Wednesday,11,,
E:JW3MB8LDHX,"26, 28",General Teaching,25,3,Friday,14,,
E:HFRUV84N1S,"5, 6",General Teaching,15,2,Monday,9,,
E:IE3EB1XFGX_1,17,General Teaching,36,2,Monday,9,,
E:8R65NWIP3S_1,17,General Teaching,36,2,Monday,9,,
E:FH62POO1SR,"26, 27",General Teaching,30,2,Thursday,11,,
E:BOUB5143HF_1,17,Teaching Studio,40,8,Wednesday,9,,
E:Y322P1U727,"10, 11",General Teaching,25,2,Wednesday,11,,
E:YC3O5KRX38-00011,"32, 33",Gym,90,4,Wednesday,12,,
E:KE4E4TS5P9-00001,"8, 10",General Teaching,30,2,Wednesday,11,,
E:2DAFQVHVAH,"11, 12",General Teaching,20,2,Friday,13,,
E:4VXBW5DVOF,17,No room required,10,2,Monday,9,,
E:6E1QOISM75_1,17,Teaching Studio,40,8,Thursday,10,,
E:FDBFRY62OR,"9, 10",General Teaching,15,1,Tuesday,17,,
E:PSJHWGOAJC-00001_1,17,Teaching Studio,40,8,Thursday,10,,
E:NL3N8IJNTF_1,17,Teaching Studio,54,2,Tuesday,10,,
E:HZEHLHPA35,17,No room required,10,8,Monday,9,,
E:7XZW5Y8GXW,"13, 15",General Teaching,20,2,Wednesday,10,,
E:VZFTY7MNVA,17,No room required,10,2,Monday,9,,
E:N8ADT9238W_1,17,Teaching Studio,48,2,Thursday,14,,
E:2TBHN7ZED1,17,No room required,10,2,Monday,9,,
E:PSJHWGOAJC-00001_2,17,Teaching Studio,40,8,Monday,10,,
E:JJP1BZVE2H,"26, 27",General Teaching,50,2,Thursday,15,,
E:35RN9WQTMJ,17,Teaching Studio,15,2,Friday,10,,
E:YC3O5KRX38-00010,"28, 29",Gym,90,4,Monday,14,,
E:CF79LESZH5,"9, 10",General Teaching,20,2,Wednesday,14,,
E:1CBCWDNSGS,17,No room required,10,8,Monday,9,,
E:LR2DLJDYWR_1,17,Teaching Studio,40,8,Monday,9,,
E:7N36FP57DZ,17,No room required,10,8,Monday,9,,
E:IBTQ7HUWGP_1,17,Teaching Studio,48,2,Tuesday,10,,
E:C99SMN1JBC,"17, 18",General Teaching,180,1,Thursday,13,,
E:JXKFN6L58O,17,No room required,10,8,Monday,9,,
E:MZG84U3VEG,"26, 27",General Teaching,60,2,Friday,11,,
E:8R65NWIP3S_2,17,Teaching Studio,36,2,Wednesday,15,,
E:31IVBG56TS,"9, 10",General Teaching,25,2,Thursday,14,,
E:GW8P7OHI3I,"10, 11",General Teaching,25,2,Wednesday,10,,
E:XBOKK8X1B2,"10, 11",General Teaching,25,2,Wednesday,11,,
E:E4RK6434DS,"26, 27",General Teaching,21,1,Tuesday,16,,
E:7T228VUIHY,"9, 10",General Teaching,150,2,Thursday,14,,
E:PSJHWGOAJC_1,17,Teaching Studio,40,8,Tuesday,9,,
E:CXJCB63KKH,17,No room required,10,8,Monday,9,,
E:P1DDWF2XTW,"9, 12",No room required,21,4,Monday,9,,
E:HRFHHQWXYO,"27, 33",Computer Laboratory,25,1,Wednesday,9,,
E:XHBGB11XPW-00003,"26, 27",General Teaching,23,1,Friday,11,,
E:1CBCWDNSGS-00001,17,No room required,10,8,Monday,9,,
E:QZLZJ4RCZ2_1,17,Teaching Studio,30,8,Tuesday,9,,
E:YVDIV1XDBA,17,No room required,10,8,Monday,9,,
E:NG2Q7FH6ZW,"26, 27",General Teaching,90,1,Tuesday,12,,
E:R6496NDW4Z_1,17,General Teaching,30,8,Monday,10,,
E:IBTQ7HUWGP_2,17,General Teaching,48,2,Monday,9,,
E:LQ8PJXPG3D,"9, 10",General Teaching,30,2,Monday,10,,
E:DJSMN3HRRF,17,No room required,10,2,Monday,9,,
E:8XZR5M523P_1,17,General Teaching,36,8,Monday,10,,
E:UJNY4YXWYS,"9, 10",General Teaching,20,1,Wednesday,15,,
E:Y7X15EF6TU,"28, 30",General Teaching,15,2,Friday,14,,
E:JYURPL9JFQ_1,17,General Teaching,30,2,Monday,9,,
E:N7LZ41G47R-00001,17,No room required,10,8,Monday,9,,
E:OLIEG49N3G,"26, 27",General Teaching,25,1,Monday,13,,
E:12BWZHMRKY,"5, 6",Laboratory,15,3,Monday,9,,
E:12T7MGXSHO,17,No room required,10,8,Monday,9,,
E:8XZR5M523P-00001_1,17,General Teaching,36,8,Monday,10,,
E:N7LZ41G47R,17,No room required,10,8,Monday,9,,
E:JKLJV3QX5D,"11, 12",General Teaching,20,2,Friday,13,,
E:BLK9PWD426,"9, 11",General Teaching,180,2,Thursday,11,,
E:T8RA7WO5FX,"9, 11",General Teaching,100,1,Monday,17,,
E:8XZR5M523P_2,17,Teaching Studio,36,8,Monday,9,,
E:JNUVPW9K7F,"10, 11",Gym,25,2,Tuesday,14,,
E:5KKWJV9DYG_1,17,Teaching Studio,40,8,Thursday,10,,
E:149GGD3QG7_1,"12, 13",General Teaching,148,2,Monday,10,,
E:QQZ3EIVDZD,17,Teaching Studio,21,3,Tuesday,10,,
E:5KKWJV9DYG-00001_1,17,Teaching Studio,40,8,Monday,9,,
E:ICAYK9HDZR,"9, 11",General Teaching,25,2,Monday,14,,
E:O6KTN8Z6H7-00001,17,No room required,10,8,Monday,9,,
E:95RVH46ZIZ-00003,"9, 10",No room required,25,2,Monday,9,,
E:SZADNAVKTU,17,No room required,10,2,Monday,9,,
E:ZB8WX5YWTJ,"26, 27",General Teaching,90,2,Thursday,11,,
E:PSJHWGOAJC_2,17,Teaching Studio,40,8,Wednesday,9,,
E:95RVH46ZIZ-00013,"26, 27",No room required,25,1,Monday,9,,
E:BOUB5143HF_2,17,Teaching Studio,40,8,Friday,9,,
E:66B3DCQIJ7,"18, 19",General Teaching,120,2,Tuesday,13,,
E:OXSL1Q9JE2-00001,"28, 33",General Teaching,25,3,Thursday,12,,
E:JYURPL9JFQ_2,17,Teaching Studio,30,2,Thursday,16,,
E:56BSUZ4IN1,"27, 28",General Teaching,23,2,Monday,16,,
E:8XZR5M523P-00001_2,17,Teaching Studio,36,8,Friday,9,,
E:5TQ452EM47,"26, 32",General Teaching,50,3,Friday,14,,
E:LR2DLJDYWR_2,17,Teaching Studio,40,8,Tuesday,9,,
E:QZLZJ4RCZ2_2,17,General Teaching,30,8,Monday,10,,
E:ZTK7CAWR1J-00002,"35, 36",No room required,16,2,Monday,9,,
E:IE3EB1XFGX_2,17,Teaching Studio,36,2,Thursday,10,,
E:HE6SP4FCSX_1,17,Teaching Studio,40,8,Tuesday,9,,
E:ZVN97TL43Q,"9, 10",General Teaching,20,1,Friday,10,,
E:R6496NDW4Z_2,17,Teaching Studio,30,8,Wednesday,9,,
E:APTJWHZ4GA-00001,"26, 27",General Teaching,20,1,Friday,15,,
E:NL3N8IJNTF_2,17,Teaching Studio,54,2,Tuesday,16,,
E:O6KTN8Z6H7,17,No room required,10,8,Monday,9,,
E:JJ25VD32X2,17,No room required,10,2,Monday,9,,
E:QTE6EJMR9L,17,General Teaching,4,1,Monday,9,,
E:92INTBI1XO-00001,17,Teaching Studio,20,2,Thursday,11,,
E:9E4VAM23KJ,"26, 27",Laboratory,9,2,Friday,10,,
E:6RN8FGZ7LU-00002,17,General Teaching,288,1,Monday,9,,
E:5LLES4M1VP,17,No room required,18,1,Monday,9,,
E:5I172E6JZI,"9, 10",General Teaching,20,1,Tuesday,16,,
E:F6P44YHWPY,17,No room required,8,3,Monday,9,,
E:1GMM9CLJSI_1,"5, 6",Laboratory,45,3,Monday,9,,
E:2U5J7RMS6S,"28, 29",General Teaching,4,2,Monday,14,,
E:UNKTKLOSAK-00008,17,General Teaching,290,2,Monday,9,,
E:IGNYWKNH7Q,17,No room required,50,1,Monday,9,,
E:SYZQR5SCIX,17,Laboratory,12,1,Friday,15,,
E:VT3IBVBYO6,17,No room required,160,3,Monday,9,,
E:8UMQVQ8Q6M,17,No room required,6,2,Monday,9,,
E:UYA8WYD4OL,"9, 10",General Teaching,20,2,Wednesday,15,,
E:KUD2AHUU2X-00001,"8, 10",General Teaching,30,2,Wednesday,11,,
E:PGFLANY4Y5,17,No room required,9,1,Monday,9,,
E:XPKIR3Q5BS,17,General Teaching,50,1,Monday,9,,
E:SGDLTV3UXA,17,No room required,30,6,Monday,9,,
E:F9NW2ABX9P,"26, 27",General Teaching,30,2,Wednesday,12,,
E:PNSGGPAZ48,"28, 29",General Teaching,20,2,Friday,14,,
E:C3DMNGFT38,"26, 27",General Teaching,19,1,Thursday,17,,
E:2XD9DLH2J3,"26, 27",General Teaching,25,2,Thursday,11,,
E:5J55OMRNTP,17,General Teaching,6,2,Monday,9,,
E:9TSMVY1ZH8,17,No room required,18,3,Monday,9,,
E:6RN8FGZ7LU-00005,17,General Teaching,290,1,Monday,9,,
E:RVUAD23JD9,"25, 26",No room required,16,2,Monday,9,,
E:BF22O5V1FR,17,No room required,6,2,Monday,9,,
E:6RN8FGZ7LU-00003,17,General Teaching,288,1,Monday,9,,
E:ACJSM6YLAM,"26, 27",General Teaching,90,2,Thursday,11,,
E:ZV54AB43ZV-00002,"9, 10",No room required,24,3,Monday,9,,
E:J3HDYETFMP,17,General Teaching,18,1,Monday,9,,
E:8UNUXLBWP7,"26, 27",General Teaching,120,1,Tuesday,10,,
E:WH8U25532H,17,No room required,13,2,Monday,9,,
E:C68TXXVW3B,17,No room required,9,1,Monday,9,,
E:5LLOKQ4NZ8,17,General Teaching,20,1,Monday,9,,
E:ZJP3U3RT9W,"9, 10",General Teaching,20,1,Friday,15,,
E:YRNQXBL9BI,17,General Teaching,50,1,Monday,9,,
E:663AUU7PNN,17,No room required,50,1,Monday,9,,
E:KLL8SXPMCD,17,No room required,12,4,Monday,9,,
E:PCDL7H3RYI-00002,17,General Teaching,4,1,Monday,9,,
